img1,img2,label
410__M_Left_middle_finger.BMP,365__M_Right_thumb_finger_Zcut_3.BMP,0
032_4.tif,032_6.tif,1
017_2_1.tif,022_2_6.tif,0
063_7.tif,063_8.tif,1
045_2.tif,045_3.tif,1
017_1_6.tif,017_4_5.tif,0
152__M_Left_index_finger.BMP,152__M_Left_index_finger_Zcut_3.BMP,1
110__F_Right_index_finger.BMP,133__M_Left_index_finger_Zcut_1.BMP,0
027_3_1.tif,057_2_6.tif,0
010_3.tif,106_7.tif,0
017_8_3.tif,027_8_1.tif,0
013_6_7.tif,076_4_3.tif,0
057_6.tif,057_7.tif,1
460__M_Left_index_finger.BMP,460__M_Left_index_finger_Zcut_2.BMP,1
047_7.tif,073_6.tif,0
163__M_Right_index_finger.BMP,359__M_Right_thumb_finger_Zcut_1.BMP,0
346__M_Right_thumb_finger.BMP,279__M_Left_ring_finger_CR_3.BMP,0
080_2.tif,079_4.tif,0
587__M_Left_thumb_finger.BMP,587__M_Left_thumb_finger_Zcut_2.BMP,1
013_9_2.tif,076_4_4.tif,0
83__M_Right_thumb_finger.BMP,83__M_Right_thumb_finger_Zcut_3.BMP,1
266__M_Left_little_finger.BMP,266__M_Left_little_finger_Zcut_3.BMP,1
012_2_5.tif,022_8_8.tif,0
253__F_Left_index_finger.BMP,405__M_Right_ring_finger_CR_2.BMP,0
027_7_6.tif,076_5_7.tif,0
027_6_4.tif,027_9_6.tif,0
048_3.tif,048_6.tif,1
027_2_6.tif,076_9_6.tif,0
110_1.tif,110_8.tif,1
022_2_3.tif,076_7_6.tif,0
033_1.tif,033_7.tif,1
022_7.tif,025_3.tif,0
012_9_2.tif,013_4_7.tif,0
045_7.tif,063_1.tif,0
012_7_6.tif,013_3_3.tif,0
039_2.tif,039_6.tif,1
092_7.tif,067_8.tif,0
055_1.tif,055_5.tif,1
053_4.tif,053_7.tif,1
027_5_1.tif,027_5_4.tif,1
031_8.tif,097_2.tif,0
005_1.tif,005_5.tif,1
027_6_4.tif,076_3_5.tif,0
022_4_6.tif,022_4_8.tif,1
035_4.tif,103_6.tif,0
168__M_Left_ring_finger.BMP,168__M_Left_ring_finger_Zcut_3.BMP,1
105_5.tif,096_7.tif,0
057_3_7.tif,057_5_7.tif,0
076_2_5.tif,076_4_6.tif,0
092_1.tif,025_1.tif,0
088_2.tif,088_7.tif,1
300__F_Right_index_finger.BMP,488__M_Left_thumb_finger_Zcut_1.BMP,0
093_3.tif,113_1.tif,0
024_6.tif,068_4.tif,0
039_4.tif,058_3.tif,0
038_2.tif,038_8.tif,1
011_5.tif,012_1.tif,0
096_6.tif,106_5.tif,0
228__M_Right_middle_finger.BMP,252__F_Left_little_finger_Obl_3.BMP,0
057_1_3.tif,057_2_4.tif,0
116_3.tif,113_5.tif,0
017_1_6.tif,022_1_6.tif,0
106_6.tif,106_8.tif,1
057_2.tif,076_4.tif,0
084_2.tif,076_7.tif,0
017_10_4.tif,057_5_1.tif,0
342__M_Left_middle_finger.BMP,335__M_Right_thumb_finger_Zcut_2.BMP,0
013_10_7.tif,076_7_7.tif,0
92__F_Left_middle_finger.BMP,92__F_Left_middle_finger_Zcut_3.BMP,1
35__M_Left_thumb_finger.BMP,35__M_Left_thumb_finger_Zcut_2.BMP,1
384__F_Right_little_finger.BMP,384__F_Right_little_finger_Obl_3.BMP,1
045_6.tif,012_6.tif,0
117_5.tif,014_8.tif,0
075_4.tif,116_6.tif,0
113_4.tif,070_5.tif,0
098_5.tif,079_8.tif,0
461__F_Right_thumb_finger.BMP,474__M_Right_ring_finger_Obl_2.BMP,0
229__M_Right_little_finger.BMP,229__M_Right_little_finger_CR_3.BMP,1
443__M_Right_index_finger.BMP,443__M_Right_index_finger_Obl_2.BMP,1
077_3.tif,099_7.tif,0
011_2.tif,109_4.tif,0
053_7.tif,113_7.tif,0
099_7.tif,108_6.tif,0
029_3.tif,094_4.tif,0
320__M_Right_ring_finger.BMP,320__M_Right_ring_finger_Obl_2.BMP,1
070_2.tif,070_7.tif,1
244__M_Left_ring_finger.BMP,401__M_Left_thumb_finger_Zcut_3.BMP,0
076_10_5.tif,076_10_6.tif,1
047_6.tif,012_3.tif,0
012_7_4.tif,076_8_6.tif,0
393__M_Right_index_finger.BMP,308__M_Left_middle_finger_Obl_1.BMP,0
197__M_Left_thumb_finger.BMP,197__M_Left_thumb_finger_Obl_1.BMP,1
108_6.tif,035_4.tif,0
017_9_3.tif,027_8_2.tif,0
012_8_8.tif,013_9_1.tif,0
503__M_Left_little_finger.BMP,319__M_Right_little_finger_Obl_3.BMP,0
013_5_2.tif,022_5_6.tif,0
057_1_6.tif,076_5_8.tif,0
057_2_6.tif,076_6_8.tif,0
002_5.tif,006_6.tif,0
110_2.tif,101_7.tif,0
270__M_Right_little_finger.BMP,495__M_Left_ring_finger_CR_1.BMP,0
057_2_3.tif,076_4_1.tif,0
013_3_4.tif,013_6_3.tif,0
053_4.tif,107_2.tif,0
021_6.tif,052_4.tif,0
012_5_3.tif,027_4_6.tif,0
033_2.tif,033_3.tif,1
576__M_Right_index_finger.BMP,576__M_Right_index_finger_Obl_1.BMP,1
039_3.tif,006_2.tif,0
017_4_8.tif,022_7_7.tif,0
061_1.tif,061_5.tif,1
013_4_7.tif,017_3_2.tif,0
017_7_1.tif,027_10_3.tif,0
027_5_2.tif,027_5_8.tif,1
098_1.tif,069_8.tif,0
035_1.tif,026_4.tif,0
067_4.tif,069_6.tif,0
029_5.tif,039_5.tif,0
516__M_Right_thumb_finger.BMP,274__M_Left_middle_finger_CR_1.BMP,0
064_3.tif,064_5.tif,1
012_5_6.tif,027_7_4.tif,0
015_1.tif,004_2.tif,0
295__M_Left_little_finger.BMP,7__M_Left_thumb_finger_CR_3.BMP,0
37__M_Left_ring_finger.BMP,37__M_Left_ring_finger_Zcut_3.BMP,1
076_2.tif,108_2.tif,0
351__M_Left_ring_finger.BMP,351__M_Left_ring_finger_Obl_1.BMP,1
447__M_Left_index_finger.BMP,447__M_Left_index_finger_Obl_3.BMP,1
353__M_Left_index_finger.BMP,218__M_Right_index_finger_CR_1.BMP,0
012_10_3.tif,017_5_4.tif,0
071_3.tif,015_4.tif,0
082_2.tif,025_1.tif,0
077_5.tif,080_8.tif,0
013_10_3.tif,013_8_1.tif,0
012_5_5.tif,013_8_4.tif,0
106_3.tif,060_7.tif,0
068_6.tif,073_8.tif,0
013_5_7.tif,013_9_1.tif,0
282__M_Right_little_finger.BMP,282__M_Right_little_finger_Zcut_3.BMP,1
013_2_4.tif,027_1_7.tif,0
099_3.tif,037_4.tif,0
012_6_8.tif,022_8_5.tif,0
012_1_7.tif,027_6_5.tif,0
019_2.tif,107_2.tif,0
94__M_Left_index_finger.BMP,245__M_Right_middle_finger_Obl_3.BMP,0
017_9_8.tif,057_4_1.tif,0
023_1.tif,098_8.tif,0
046_1.tif,111_2.tif,0
229__M_Left_middle_finger.BMP,229__M_Left_middle_finger_Zcut_1.BMP,1
016_7.tif,065_7.tif,0
076_4.tif,076_7.tif,1
047_5.tif,047_8.tif,1
013_9_6.tif,022_6_3.tif,0
017_7_7.tif,022_8_6.tif,0
003_8.tif,068_8.tif,0
61__M_Left_index_finger.BMP,440__M_Right_middle_finger_Obl_3.BMP,0
046_3.tif,046_8.tif,1
017_7_1.tif,017_7_2.tif,1
027_1.tif,027_4.tif,1
022_4_7.tif,027_6_4.tif,0
349__M_Right_thumb_finger.BMP,28__M_Right_ring_finger_CR_1.BMP,0
040_1.tif,040_7.tif,1
017_3_7.tif,057_3_8.tif,0
582__M_Left_thumb_finger.BMP,582__M_Left_thumb_finger_CR_2.BMP,1
031_2.tif,031_7.tif,1
535__M_Left_ring_finger.BMP,364__M_Left_thumb_finger_CR_3.BMP,0
076_4_8.tif,076_6_8.tif,0
115_6.tif,115_7.tif,1
115_2.tif,073_1.tif,0
044_5.tif,104_5.tif,0
6__M_Left_ring_finger.BMP,6__M_Left_ring_finger_CR_1.BMP,1
186__M_Right_ring_finger.BMP,186__M_Right_ring_finger_Obl_1.BMP,1
537__M_Right_middle_finger.BMP,305__M_Right_index_finger_Zcut_1.BMP,0
022_9_7.tif,076_8_2.tif,0
113_3.tif,113_4.tif,1
84__M_Right_middle_finger.BMP,84__M_Right_middle_finger_CR_3.BMP,1
031_7.tif,013_6.tif,0
012_5_1.tif,017_1_5.tif,0
037_1.tif,012_5.tif,0
239__M_Right_little_finger.BMP,445__M_Left_ring_finger_CR_2.BMP,0
087_5.tif,002_1.tif,0
82__M_Left_thumb_finger.BMP,82__M_Left_thumb_finger_CR_3.BMP,1
033_1.tif,033_6.tif,1
064_5.tif,084_7.tif,0
498__M_Right_thumb_finger.BMP,416__M_Right_index_finger_Obl_3.BMP,0
012_6_8.tif,012_8_2.tif,0
063_5.tif,063_8.tif,1
017_9_8.tif,057_4_3.tif,0
522__M_Right_middle_finger.BMP,522__M_Right_middle_finger_Zcut_3.BMP,1
013_9_7.tif,076_9_4.tif,0
001_1.tif,001_2.tif,1
300__F_Right_middle_finger.BMP,137__M_Left_index_finger_CR_1.BMP,0
116_4.tif,116_8.tif,1
022_5_7.tif,022_5_8.tif,1
017_9_6.tif,022_1_7.tif,0
022_8_4.tif,022_8_7.tif,1
013_4_6.tif,022_9_6.tif,0
053_6.tif,053_7.tif,1
293__F_Left_middle_finger.BMP,124__M_Right_ring_finger_Obl_2.BMP,0
075_1.tif,075_4.tif,1
003_8.tif,058_6.tif,0
104_2.tif,017_3.tif,0
059_5.tif,026_2.tif,0
099_8.tif,096_4.tif,0
332__M_Left_ring_finger.BMP,332__M_Left_ring_finger_CR_1.BMP,1
022_8_1.tif,057_2_3.tif,0
110_3.tif,062_1.tif,0
110_3.tif,110_5.tif,1
035_5.tif,081_4.tif,0
031_4.tif,015_6.tif,0
027_2_6.tif,027_5_8.tif,0
021_5.tif,022_6.tif,0
013_3_1.tif,017_3_6.tif,0
053_3.tif,053_7.tif,1
023_1.tif,023_5.tif,1
61__M_Left_ring_finger.BMP,531__M_Right_thumb_finger_CR_3.BMP,0
065_7.tif,053_1.tif,0
022_7_6.tif,027_5_5.tif,0
022_1_7.tif,022_4_2.tif,0
013_9_1.tif,017_7_7.tif,0
71__M_Left_middle_finger.BMP,71__M_Left_middle_finger_CR_2.BMP,1
574__F_Right_ring_finger.BMP,71__M_Right_middle_finger_Obl_3.BMP,0
091_3.tif,045_4.tif,0
067_1.tif,064_5.tif,0
006_6.tif,114_3.tif,0
013_4_1.tif,027_2_2.tif,0
496__M_Left_little_finger.BMP,496__M_Left_little_finger_Zcut_2.BMP,1
011_5.tif,095_3.tif,0
098_1.tif,111_2.tif,0
111_1.tif,055_1.tif,0
085_1.tif,085_5.tif,1
022_4_1.tif,027_9_7.tif,0
013_4_3.tif,076_10_2.tif,0
093_5.tif,093_6.tif,1
022_3.tif,068_3.tif,0
012_5_4.tif,017_9_6.tif,0
013_1_4.tif,057_3_6.tif,0
114_5.tif,046_3.tif,0
017_3_6.tif,022_3_6.tif,0
011_2.tif,096_4.tif,0
075_7.tif,090_3.tif,0
589__M_Right_index_finger.BMP,589__M_Right_index_finger_Zcut_1.BMP,1
318__F_Left_thumb_finger.BMP,73__M_Right_index_finger_CR_3.BMP,0
015_4.tif,090_7.tif,0
033_1.tif,058_7.tif,0
013_4_3.tif,027_7_6.tif,0
105_5.tif,105_6.tif,1
038_2.tif,119_7.tif,0
012_6_3.tif,012_6_5.tif,1
087_8.tif,046_8.tif,0
081_7.tif,006_5.tif,0
035_1.tif,044_3.tif,0
060_6.tif,109_3.tif,0
012_3_4.tif,017_9_7.tif,0
017_4_8.tif,076_4_7.tif,0
67__F_Left_thumb_finger.BMP,562__F_Left_little_finger_Obl_3.BMP,0
555__M_Left_index_finger.BMP,555__M_Left_index_finger_Zcut_3.BMP,1
022_3.tif,022_6.tif,1
180__F_Left_ring_finger.BMP,175__M_Left_index_finger_Zcut_1.BMP,0
013_1_1.tif,017_3_1.tif,0
017_1_8.tif,027_1_7.tif,0
022_5_2.tif,076_1_5.tif,0
067_7.tif,111_7.tif,0
017_4_1.tif,076_6_8.tif,0
031_4.tif,031_8.tif,1
022_2_7.tif,076_4_5.tif,0
033_8.tif,083_3.tif,0
226__M_Right_middle_finger.BMP,198__M_Left_middle_finger_CR_3.BMP,0
153__M_Right_ring_finger.BMP,153__M_Right_ring_finger_Zcut_1.BMP,1
022_4_1.tif,022_4_3.tif,1
091_2.tif,091_8.tif,1
99__M_Left_index_finger.BMP,390__F_Left_little_finger_Zcut_3.BMP,0
013_7_5.tif,027_5_7.tif,0
079_6.tif,079_8.tif,1
119_4.tif,036_7.tif,0
118_3.tif,109_3.tif,0
027_2_4.tif,076_2_4.tif,0
569__M_Right_index_finger.BMP,300__F_Right_little_finger_Zcut_3.BMP,0
013_2_8.tif,022_8_5.tif,0
490__M_Right_little_finger.BMP,324__M_Left_middle_finger_Obl_2.BMP,0
108_1.tif,070_4.tif,0
384__F_Left_ring_finger.BMP,384__F_Left_ring_finger_CR_1.BMP,1
059_6.tif,059_7.tif,1
100_3.tif,100_8.tif,1
355__M_Right_index_finger.BMP,355__M_Right_index_finger_CR_1.BMP,1
007_8.tif,088_3.tif,0
013_9_6.tif,057_5_7.tif,0
016_1.tif,016_7.tif,1
578__M_Left_ring_finger.BMP,578__M_Left_ring_finger_Zcut_3.BMP,1
099_3.tif,002_1.tif,0
052_6.tif,087_7.tif,0
022_10_6.tif,022_1_1.tif,0
053_1.tif,109_8.tif,0
013_2_5.tif,017_1_2.tif,0
372__M_Right_middle_finger.BMP,372__M_Right_middle_finger_Zcut_3.BMP,1
175__M_Right_ring_finger.BMP,175__M_Right_ring_finger_CR_2.BMP,1
119_5.tif,106_5.tif,0
101_3.tif,032_1.tif,0
022_6_7.tif,027_4_7.tif,0
570__M_Left_middle_finger.BMP,570__M_Left_middle_finger_Zcut_2.BMP,1
366__M_Right_middle_finger.BMP,366__M_Right_middle_finger_Obl_2.BMP,1
013_10_4.tif,027_7_8.tif,0
097_3.tif,097_7.tif,1
076_4_3.tif,076_6_7.tif,0
111_7.tif,061_1.tif,0
029_3.tif,090_2.tif,0
070_4.tif,070_5.tif,1
012_9_8.tif,022_8_7.tif,0
003_3.tif,003_7.tif,1
081_1.tif,081_4.tif,1
022_1_3.tif,057_1_8.tif,0
043_5.tif,049_8.tif,0
094_1.tif,037_1.tif,0
017_1_7.tif,027_8_1.tif,0
050_5.tif,113_8.tif,0
033_7.tif,065_8.tif,0
012_5.tif,012_7.tif,1
089_7.tif,086_4.tif,0
012_9_7.tif,017_10_5.tif,0
60__M_Right_middle_finger.BMP,60__M_Right_middle_finger_Zcut_3.BMP,1
113_7.tif,113_8.tif,1
027_5_8.tif,027_9_8.tif,0
286__M_Left_thumb_finger.BMP,286__M_Left_thumb_finger_Zcut_3.BMP,1
096_8.tif,111_1.tif,0
104_6.tif,084_1.tif,0
099_2.tif,099_7.tif,1
017_10_7.tif,017_1_6.tif,0
076_5_1.tif,076_5_2.tif,1
013_3_1.tif,013_7_7.tif,0
064_2.tif,064_6.tif,1
022_1_6.tif,027_9_1.tif,0
118_1.tif,118_8.tif,1
539__F_Left_thumb_finger.BMP,539__F_Left_thumb_finger_Obl_3.BMP,1
35__M_Right_little_finger.BMP,35__M_Right_little_finger_CR_2.BMP,1
300__F_Left_middle_finger.BMP,300__F_Left_middle_finger_Zcut_2.BMP,1
482__M_Right_middle_finger.BMP,270__M_Right_ring_finger_Zcut_1.BMP,0
447__M_Right_little_finger.BMP,447__M_Right_little_finger_CR_2.BMP,1
038_1.tif,038_2.tif,1
017_10_8.tif,017_2_7.tif,0
089_4.tif,089_7.tif,1
010_6.tif,010_8.tif,1
012_8_7.tif,076_1_7.tif,0
017_6.tif,017_8.tif,1
113_1.tif,067_7.tif,0
055_6.tif,055_7.tif,1
369__F_Right_middle_finger.BMP,369__F_Right_middle_finger_CR_1.BMP,1
012_2_7.tif,076_9_6.tif,0
107_2.tif,107_7.tif,1
027_3_6.tif,027_3_7.tif,1
115__F_Left_ring_finger.BMP,115__F_Left_ring_finger_CR_1.BMP,1
013_6_5.tif,022_8_5.tif,0
012_1_6.tif,076_8_1.tif,0
117_8.tif,011_7.tif,0
022_7_5.tif,076_1_5.tif,0
099_4.tif,070_3.tif,0
097_5.tif,104_5.tif,0
013_3_5.tif,057_4_3.tif,0
315__F_Right_little_finger.BMP,315__F_Right_little_finger_Zcut_3.BMP,1
026_7.tif,117_1.tif,0
111_3.tif,005_8.tif,0
022_8_6.tif,076_1_2.tif,0
066_5.tif,102_2.tif,0
012_9_5.tif,022_7_6.tif,0
017_7_3.tif,022_8_3.tif,0
076_7_3.tif,076_7_5.tif,1
013_7_7.tif,057_3_8.tif,0
012_3_4.tif,013_3_6.tif,0
027_4_3.tif,027_5_3.tif,0
117_5.tif,007_5.tif,0
167__M_Left_thumb_finger.BMP,457__M_Right_thumb_finger_CR_1.BMP,0
119_8.tif,112_2.tif,0
022_1_2.tif,022_1_7.tif,1
013_7_5.tif,076_1_6.tif,0
267__M_Right_index_finger.BMP,267__M_Right_index_finger_Zcut_1.BMP,1
092_1.tif,056_7.tif,0
010_3.tif,034_7.tif,0
027_6_7.tif,057_1_7.tif,0
083_3.tif,116_1.tif,0
027_6_2.tif,057_2_7.tif,0
580__M_Left_ring_finger.BMP,580__M_Left_ring_finger_Obl_1.BMP,1
012_7_6.tif,012_8_2.tif,0
20__M_Left_middle_finger.BMP,110__F_Left_thumb_finger_Zcut_2.BMP,0
012_9_8.tif,057_3_8.tif,0
034_7.tif,039_1.tif,0
097_8.tif,053_4.tif,0
077_7.tif,104_3.tif,0
027_9_5.tif,076_5_6.tif,0
088_8.tif,026_2.tif,0
425__M_Right_middle_finger.BMP,425__M_Right_middle_finger_CR_1.BMP,1
032_8.tif,092_3.tif,0
101_2.tif,042_3.tif,0
046_2.tif,046_5.tif,1
510__M_Right_index_finger.BMP,545__M_Left_thumb_finger_Obl_3.BMP,0
024_1.tif,024_2.tif,1
209__F_Left_ring_finger.BMP,308__M_Right_little_finger_Zcut_2.BMP,0
105_1.tif,083_7.tif,0
079_2.tif,079_8.tif,1
030_6.tif,056_8.tif,0
190__M_Left_middle_finger.BMP,391__M_Right_little_finger_Zcut_3.BMP,0
070_1.tif,065_4.tif,0
117_2.tif,096_6.tif,0
009_1.tif,009_7.tif,1
120_2.tif,096_5.tif,0
022_3_6.tif,022_3_7.tif,1
012_8_5.tif,022_7_2.tif,0
054_7.tif,057_7.tif,0
030_8.tif,029_5.tif,0
056_2.tif,060_3.tif,0
012_7_2.tif,012_7_4.tif,1
090_3.tif,090_4.tif,1
017_4_1.tif,017_9_2.tif,0
012_9_7.tif,027_8_2.tif,0
079_6.tif,007_1.tif,0
035_6.tif,069_2.tif,0
063_1.tif,063_3.tif,1
017_7.tif,057_2.tif,0
541__M_Right_thumb_finger.BMP,541__M_Right_thumb_finger_Obl_2.BMP,1
016_7.tif,084_2.tif,0
289__F_Left_little_finger.BMP,289__F_Left_little_finger_Obl_2.BMP,1
214__M_Right_thumb_finger.BMP,214__M_Right_thumb_finger_CR_1.BMP,1
005_3.tif,005_5.tif,1
116_4.tif,036_7.tif,0
032_4.tif,032_5.tif,1
013_8_6.tif,013_8_7.tif,1
027_1.tif,024_8.tif,0
012_7_8.tif,022_6_4.tif,0
387__F_Left_thumb_finger.BMP,256__M_Left_little_finger_Obl_1.BMP,0
017_3_3.tif,076_4_6.tif,0
63__M_Right_middle_finger.BMP,160__M_Right_thumb_finger_Obl_3.BMP,0
022_4_3.tif,022_4_8.tif,1
120_2.tif,089_8.tif,0
025_1.tif,010_1.tif,0
013_10_7.tif,017_4_8.tif,0
048_2.tif,073_4.tif,0
039_2.tif,028_4.tif,0
002_6.tif,097_6.tif,0
014_5.tif,014_7.tif,1
582__M_Right_little_finger.BMP,582__M_Right_little_finger_Obl_2.BMP,1
289__F_Right_thumb_finger.BMP,171__M_Right_ring_finger_CR_3.BMP,0
049_3.tif,060_1.tif,0
020_3.tif,075_3.tif,0
112_2.tif,023_6.tif,0
092_4.tif,092_8.tif,1
115_6.tif,088_4.tif,0
485__M_Right_middle_finger.BMP,74__F_Left_index_finger_CR_2.BMP,0
198__M_Left_ring_finger.BMP,272__M_Right_thumb_finger_Zcut_3.BMP,0
106_2.tif,106_3.tif,1
013_7_7.tif,076_8_3.tif,0
104_2.tif,057_4.tif,0
371__M_Right_little_finger.BMP,371__M_Right_little_finger_CR_1.BMP,1
027_7_5.tif,027_7_8.tif,1
063_5.tif,056_8.tif,0
013_9_1.tif,076_8_4.tif,0
005_5.tif,079_7.tif,0
087_6.tif,087_8.tif,1
087_2.tif,087_5.tif,1
191__F_Left_middle_finger.BMP,191__F_Left_middle_finger_CR_2.BMP,1
013_6_4.tif,017_10_6.tif,0
062_1.tif,080_3.tif,0
046_6.tif,046_8.tif,1
010_8.tif,099_1.tif,0
120_7.tif,073_6.tif,0
10__M_Right_middle_finger.BMP,87__M_Left_index_finger_Obl_1.BMP,0
038_7.tif,038_8.tif,1
17__M_Right_little_finger.BMP,17__M_Right_little_finger_Zcut_2.BMP,1
015_1.tif,015_3.tif,1
592__M_Left_middle_finger.BMP,18__M_Right_little_finger_CR_2.BMP,0
107_2.tif,029_5.tif,0
022_4_7.tif,057_4_1.tif,0
022_4_7.tif,027_9_5.tif,0
017_3_1.tif,017_7_7.tif,0
051_2.tif,051_6.tif,1
396__M_Right_little_finger.BMP,304__M_Right_index_finger_Obl_1.BMP,0
013_6_8.tif,017_10_1.tif,0
053_7.tif,053_8.tif,1
119_5.tif,057_6.tif,0
013_4_8.tif,027_1_6.tif,0
039_7.tif,117_2.tif,0
090_8.tif,035_6.tif,0
106__M_Right_ring_finger.BMP,250__F_Right_index_finger_Zcut_2.BMP,0
111_7.tif,051_5.tif,0
017_2_3.tif,027_9_7.tif,0
107_5.tif,107_6.tif,1
017_3_5.tif,017_3_6.tif,1
097_8.tif,113_6.tif,0
069_1.tif,057_2.tif,0
036_5.tif,082_5.tif,0
012_3.tif,012_8.tif,1
022_1_2.tif,076_8_7.tif,0
251__M_Left_thumb_finger.BMP,61__M_Right_middle_finger_CR_1.BMP,0
062_1.tif,062_2.tif,1
065_1.tif,053_5.tif,0
013_2_7.tif,013_9_6.tif,0
520__M_Left_middle_finger.BMP,130__F_Left_index_finger_CR_2.BMP,0
017_5_1.tif,017_5_3.tif,1
110_2.tif,110_7.tif,1
33__M_Right_ring_finger.BMP,33__M_Right_ring_finger_Obl_3.BMP,1
030_4.tif,030_7.tif,1
052_6.tif,019_8.tif,0
118_4.tif,118_5.tif,1
022_2_8.tif,027_3_8.tif,0
013_5_2.tif,013_5_3.tif,1
082_7.tif,106_8.tif,0
112_2.tif,112_5.tif,1
012_8_3.tif,012_8_5.tif,1
100_6.tif,100_8.tif,1
478__M_Right_little_finger.BMP,478__M_Right_little_finger_Zcut_3.BMP,1
112_3.tif,112_8.tif,1
020_2.tif,112_3.tif,0
027_9_2.tif,027_9_5.tif,1
022_9_8.tif,076_4_7.tif,0
066_4.tif,075_3.tif,0
083_4.tif,083_5.tif,1
087_5.tif,091_2.tif,0
013_4_6.tif,027_5_6.tif,0
355__M_Left_little_finger.BMP,355__M_Left_little_finger_Obl_1.BMP,1
43__F_Right_index_finger.BMP,43__F_Right_index_finger_Zcut_3.BMP,1
194__M_Right_index_finger.BMP,194__M_Right_index_finger_Zcut_3.BMP,1
521__M_Left_index_finger.BMP,452__F_Left_ring_finger_Obl_3.BMP,0
002_4.tif,013_2.tif,0
476__M_Left_ring_finger.BMP,476__M_Left_ring_finger_CR_3.BMP,1
242__M_Right_middle_finger.BMP,242__M_Right_middle_finger_CR_2.BMP,1
103_3.tif,011_3.tif,0
20__M_Left_middle_finger.BMP,443__M_Left_ring_finger_CR_1.BMP,0
012_8_5.tif,076_8_1.tif,0
048_7.tif,036_8.tif,0
096_7.tif,038_4.tif,0
012_2_4.tif,012_2_6.tif,1
239__M_Left_ring_finger.BMP,239__M_Left_ring_finger_CR_1.BMP,1
148__M_Right_middle_finger.BMP,345__M_Right_thumb_finger_Obl_2.BMP,0
273__M_Left_middle_finger.BMP,73__M_Right_little_finger_Obl_1.BMP,0
037_2.tif,105_1.tif,0
281__M_Right_middle_finger.BMP,526__F_Left_thumb_finger_CR_2.BMP,0
70__M_Left_middle_finger.BMP,373__M_Right_index_finger_Obl_1.BMP,0
116_8.tif,100_3.tif,0
367__M_Left_index_finger.BMP,367__M_Left_index_finger_Zcut_3.BMP,1
102_8.tif,077_6.tif,0
058_2.tif,109_2.tif,0
066_3.tif,066_6.tif,1
101_4.tif,059_7.tif,0
002_3.tif,002_5.tif,1
050_3.tif,050_6.tif,1
100_7.tif,046_8.tif,0
027_2_7.tif,027_4_6.tif,0
012_1_4.tif,013_9_3.tif,0
112_1.tif,074_3.tif,0
111_1.tif,111_4.tif,1
022_3_7.tif,022_4_4.tif,0
082_2.tif,082_4.tif,1
113_5.tif,055_8.tif,0
023_4.tif,032_7.tif,0
030_1.tif,030_8.tif,1
012_5_4.tif,027_4_8.tif,0
022_8_8.tif,076_6_5.tif,0
096_3.tif,001_5.tif,0
075_1.tif,057_2.tif,0
017_7_8.tif,027_2_6.tif,0
020_7.tif,077_5.tif,0
053_2.tif,070_1.tif,0
033_5.tif,033_8.tif,1
088_5.tif,044_1.tif,0
031_6.tif,104_6.tif,0
077_4.tif,077_8.tif,1
022_10_2.tif,022_10_7.tif,1
548__F_Right_ring_finger.BMP,584__M_Left_middle_finger_CR_2.BMP,0
478__M_Right_ring_finger.BMP,374__M_Left_ring_finger_Zcut_3.BMP,0
027_3_5.tif,057_3_4.tif,0
102_2.tif,088_7.tif,0
013_7_7.tif,076_5_1.tif,0
098_2.tif,079_6.tif,0
090_6.tif,113_2.tif,0
118_4.tif,076_2.tif,0
520__M_Left_little_finger.BMP,429__M_Right_thumb_finger_CR_2.BMP,0
116_3.tif,116_6.tif,1
085_1.tif,085_3.tif,1
080_4.tif,080_8.tif,1
058_5.tif,106_4.tif,0
075_4.tif,107_6.tif,0
092_6.tif,078_3.tif,0
043_8.tif,103_6.tif,0
546__M_Left_ring_finger.BMP,395__M_Left_index_finger_CR_3.BMP,0
070_8.tif,055_3.tif,0
024_6.tif,093_4.tif,0
193__M_Left_middle_finger.BMP,193__M_Left_middle_finger_Zcut_3.BMP,1
023_8.tif,031_8.tif,0
080_4.tif,032_8.tif,0
066_7.tif,095_2.tif,0
013_6_1.tif,013_8_6.tif,0
011_2.tif,118_8.tif,0
351__M_Left_ring_finger.BMP,351__M_Left_ring_finger_Zcut_2.BMP,1
046_1.tif,073_1.tif,0
442__F_Right_index_finger.BMP,545__M_Left_ring_finger_Zcut_3.BMP,0
013_5_1.tif,017_10_4.tif,0
65__M_Right_thumb_finger.BMP,362__M_Right_little_finger_Zcut_1.BMP,0
037_3.tif,031_5.tif,0
035_8.tif,081_2.tif,0
102_5.tif,086_2.tif,0
571__F_Left_ring_finger.BMP,571__F_Left_ring_finger_CR_3.BMP,1
052_1.tif,052_2.tif,1
051_6.tif,119_6.tif,0
024_2.tif,029_7.tif,0
015_2.tif,049_4.tif,0
012_6_4.tif,013_7_6.tif,0
012_8_2.tif,076_2_7.tif,0
078_8.tif,020_4.tif,0
027_7_2.tif,057_1_7.tif,0
112__M_Left_thumb_finger.BMP,437__M_Right_ring_finger_CR_3.BMP,0
110_5.tif,118_7.tif,0
043_6.tif,043_8.tif,1
544__M_Right_ring_finger.BMP,544__M_Right_ring_finger_Obl_2.BMP,1
007_7.tif,024_4.tif,0
058_5.tif,097_1.tif,0
027_10_3.tif,027_10_6.tif,1
023_7.tif,104_8.tif,0
017_8_6.tif,027_6_7.tif,0
037_8.tif,066_4.tif,0
